Index,Text,Label
2_46,月日静候摩羯再次翻开那些记录着年威马逊台风过后海口景象的照片威马逊的记忆涌上心头威马逊的威力我们都曾亲身经历过那肆虐的风那狂暴的雨给我们的生活带来了巨大的冲击,2
2_47,经过一晚台风的肆虐街道上满目疮痍辛苦环卫工人了,2
2_48,作为普通百姓抵抗不了天灾也救助不了多少灾民能做到的只有照顾好自己的家人教育家人不抱怨不添乱在力所能及的范围内带着家人参与灾后重建顺带用手中的镜头传递正能量[加油],2
2_49,冲厕所都开始用饮用水了一个手抖差点用了一瓶很是心痛啊啊啊马上撑不住了家人们没网一天了一点信号不带有的,2
2_50,我还说下个月去吃饭来着好破碎真的好破碎这个美丽的城市如今满目疮痍,2
2_51,台风摩羯过后的海口曾经都是热门的网红打卡地现如今都碎了我的小岛满目疮痍全民救灾此刻有了具象化海口快点好起来吧我们一起努力,2
2_52,海南摩羯台风为什么那么多玻璃被吹碎窗户玻璃怎么配置才能抵御台风的袭击做到以下点才能不惧狂风暴雨,2
2_53,实拍海口丽思卡尔顿外立面实惨摩羯台风摩羯台风后的海口,2
2_54,月日今年第号超强台风摩羯在海南文昌登陆据了解摩羯是新中国建立以来少有的超强台风该台风登陆时中心附近最大风力级以上米秒据媒体报道受摩羯台风影响位于文昌玉兰湾附近多台风机倒塔根据现场图片判断该项目业主单位为华能风机制造商为运达股份,2
2_55,对学校食堂是彻底失望了在这么严重的台风影响下饭是有的一开始是可以赊账今天却只收现金好多同学真的都没有现金突然发现生活了快四年的学校对我们的信任甚至都不如外面小吃街的一些阿叔阿姐寒心真正的寒心台风摩羯学校食堂,2
2_56,台风天受害者千千万海师大美宜佳算一个门窗全碎装饰全掉店员摸头苦诉难倒,2
2_57,玛格基图片社神秘人日常极其普通系列我的日常台风摩羯海口摩羯,2
2_58,昨天台风登陆了海口看见不少朋友上传的视频太可怕了窗户都吹碎了整栋楼都在摇晃接下来台风要登陆广东了广东的朋友们要注意安全非必要不出门呢有想练习瑜伽的朋友们可以选择上门瑜伽喔~尽量选择同一小区的老师这样安全呢~在家的朋友们记得关好门窗屯好货准备好应急物品呢~,2
2_59,今天摩羯来袭是今年的第一个八号风球大家可曾还记得年的山竹让我们一起穿越时空回到年前吧～,2
2_60,早点房前屋后实况海口第四代住宅扛过了超强台风摩羯的摧残邻居家的绿植和我家的绿植都安然无恙可小区底下却惨不忍睹景观树全都东倒西歪甚至连根拔起拦腰截断的也有好多路牌也吹得东倒西歪隔壁椰风水韵状况更是糟糕椰风水韵好多树木都已经秃顶吹断门口的大门也被吹坏了,2
2_61,台风过后路上满目疮痍像经历了一场战争根本没有下脚的地方连五源河体育馆都被削顶了台风就这样潇洒的走了留下了一片狼藉平平安安心存感激开始灾后重建工作,2
2_62,海口拾贝公园海口打卡拍照必去之地位于海口市新埠岛碧桂园中央半岛临海做为一名人像旅拍摄影师一年多以来我曾经在这里拍摄过无数美丽的瞬间台风摩羯肆虐之后美丽的拾贝公园也未能幸免原先的美好已荡然无存留下的只是满目疮痍我用曾经定格过这里的相机记录了台风过后第一时间拾贝残骸创作了这组纪实照片以此做为纪念,2
2_63,曾经绿树成荫现在一片狼藉树太多路都被堵了物业是真的忙不过来小区邻居真不错自发带着刀下楼清理树枝[强]台风无情人间有情有人就有一切,2
2_64,海口台风摩羯海南大学,2
2_65,非必要不出门留给市政抢修台风魔羯,2
2_66,台风魔羯过后的五源河体育场五源河体育场海口演唱会海口演出海口音乐节侃爷侃爷海口站侃爷海口视听会同城推荐同城,2
2_67,真的很需要大家的帮助海口文昌两个市统计出来的六百多亿亲身经历我相信实际损失比这更多农民是真的惨啊去上班时看到路过一大片一大片被打坏的农作物司机师傅是当地人跟我说那些农作物被掀翻的还能想办法看看扶正能不能救活但是那些被折断的农作物槟榔树根本是没有办法救了重新种要长起来要四五年四五年的生计都没了还有那些被毁坏的房屋说完就一直沉默我听了都想哭了还有那些养殖业的房屋被毁坏的这一场台风真的把我们的家园都摧毁了,2
2_68,台风来之前已经有市民被吹断的树枝砸到受伤了虽然这次有政府调控大家也都有做了准备但面对自然灾害人类的力量真的太渺小还好大家众志成城很多志愿者和工作人员都在一线忙碌漆黑的暴风雨中也有微弱的灯光亮起,2
2_69,台风之后的海口经济学院,2
2_70,大灾之后要防大疫今天上街发现椰博路附近垃圾已经有臭味了不少小区垃圾成堆发愁了但也有些小区居民自己志愿组织起来收拾台风的狼藉生活仍要继续,2
2_71,海南岛原本是南海上的一颗明珠风景美丽怡人民风淳朴善良大家刚从年前的台风威马逊缓过神来刚刚从口罩时期后重新燃起希望这次小岛赖以生存的农业与旅游业又遭受台风重创遍体鳞伤让人心痛不已,2
2_72,是在号下午擦着点出海口回学校的看着网上的视频真的很揪心希望海南遭受的这次台风能得到更多的关注度而不是有些网友啥也不知道冷嘲热讽谢谢了,2
2_73,秀英区相对积水区域没这么多满地都是碎玻璃断掉的电线长流夜市道路都被倒下的树覆盖环卫工人在清理真是辛苦了大家开车小心点路上发现好多泡在水里的车进退两难还好骑的小电动哪里都可以钻风雨无阻来上班有水就退退退,2
2_74,级风圈内的海花岛现状绿化造景破坏严重楼里有漏水现象还是有必要进屋排查的台风真不是吓唬人的可怕的很在海口的妹子依旧联系不上失联中造孽的孩子接她回家也不回非要留在海口体验台风眼级台风的海口应该更惨只能寄希望于学校安全到位,2
2_75,台风摩羯过境海口一片狼藉,2
2_76,昨晚从文昌一路杀回了海口本来以为定好了海口有电有水的酒店就万事大吉没想到到酒店后老板给我们直接来一个货不对版有电但是没空调而且只供应到晚上点钟这我们都忍了刚办完入住就直接跳闸老板说有人开了空调所以跳闸需要再修大概一个多小时后供电我们就哼哧哼哧上楼了到了房间很潮湿又闷想着手机快没电了也一直没信号忍一下算了就这样一直到早上马上就跑路了开车到国贸那边终于有了信号联系上了家里人聊到姐姐开的普拉提馆目前是一个水电齐全的地方赶紧就回新埠岛馆里去洗了个大澡舒服了,2
2_77,台风摩羯海口海口丽思卡尔顿酒店幕墙被摧毁海口万丽酒店服务点赞,2
2_78,摩羯把五源河的顶都掀翻了试听会摩羯海南台风台风,2
2_79,建国以来最强台风摩羯过后海口一片狼藉感受到在自然灾害前人类的渺小了,2
2_80,摩羯台风后海南的现状海南台风魔蝎,2
2_81,真的希望大家都能平安巨大的财产损失已经无法避免特别是从事种植业和养殖业的人民群众台风摩羯海南台风威马逊文昌海口,2
2_82,救救小岛吧灾后重建需要更多的力量台风摩羯有多强台风摩羯在海南文昌登录台风过后海南文昌海南台风海南木兰湾海南文昌火箭发射文昌椰子鸡火锅中秋国庆国庆节旅游,2
2_83,这次直接损失超百亿十年前的威马逊让文昌重创种了十年的防护林由于海水倒灌导致的盐碱地到现在仍然种不出农作物很多老百姓的家满目疮痍直接泪目,2
2_84,昨日年月日超强台风摩羯袭击海南广东其中首当其冲登陆的海口文昌受到重创熟悉的海口已经不复往日繁华热闹模样一片狼藉这不是魔羯而是魔劫‼‼‼愿同胞平安城市早日恢复,2
2_85,居住条件实在有限我留存了车辆受损照片和视频之后确定车况还行就直接开奔三亚修车了一路上相当拉风毕竟敞篷了来海南十几次这还是第一次来三亚希望我的信息对要回来的人有所帮助既然人还在中秋还是要有个好心情,2
2_86,当时在家附近转转还不足以那么动容后来一篇又一篇的报道一张又一张的照片真的会落泪台风摩羯安好,2
2_87,龙楼镇海石滩贰号周边最差质量小区半数以上玻璃炸掉周边的其它两个小区我都去看过了泰山七号和另外一个雅居乐的盘损失都不大玻璃损坏的都很少,2
2_88,没水没网没电没信号没法及时发出来台风过境的第一天早晨一小段路的此情此景文昌老家路不通要走路公里才能进村间瓦房灭顶了槟榔树断了胡椒只剩骨头了,2
2_89,好可怕到了文昌才真的感受到这次台风有多厉害文昌台风摩羯,2
2_90,摩羯台风过后的文昌一片狼藉满目疮痍人类在大自然面前真的太渺小了祈祷没有人伤亡台风来了台风摩羯灾后重建文昌,2
2_91,九月六号的晚上好可怕台风似乎和我擦肩而过风眼过后重新进入风区似乎风更猛烈了我们的阳台门被风吹的很厉害一阵一阵的突然风吹的很厉害我们拼命拉门门上的锁扣被吹的快坏了当时生怕拉不住门我们就要被风吸走了还好我们都平安度过了但是第二天的小岛变得满目疮痍大树连根拔起小树也是倒的倒断的断窗户碎的碎房子毁的毁文昌木兰湾的风车明明才看过壮观的样子如今也被台风吹的折了腰部分地区断水断电好几天了谢谢那些一直在前线救灾抢灾的人们今天的小岛比昨天好点了希望小岛能尽快恢复原来的样子吧,2
2_92,摩羯致海口文昌经济损失亿元损害挺严重的天灾无情呀台风摩羯台风自然灾害,2
2_93,此次摩羯台风的破坏仍然令人震惊在徐闻有大王椰的树干被狂风吹断在文昌翁田镇等地几乎所有的树木都被拦腰折断注意不是连根拔起而是拦腰吹断多个风力发电塔被吹断另外有网友反映海口老城西部海岸边的小区迎风面的阳台窗户玻璃几乎全部被狂风击碎这说明徐闻南部文昌沿海地区海口西部的风力都在级以上,2
2_94,地里的农作物被撵平了让农民怎么活啊台风徐闻台风摩羯灾害回家种地但手无缚鸡之力,2
2_95,昨天下午超强台风摩羯来势汹汹以雷霆万钧之势在海南文昌沿海轰然登陆其狂风肆虐暴雨倾盆给当地带来了极大的破坏和影响随后在令人揪心的点分前后台风摩羯又在广东省徐闻县角尾乡再度登陆登陆时中心附近最大风力竟然高达级这一恐怖的风力仿佛要将一切都卷入无尽的混沌之中,2
2_96,台风贝碧嘉马上到上海看到很多人不在乎真替他们着急的威力有多大看看就知道了这是十天前台风摩羯过境广东徐闻后的第二天贝碧嘉摩羯台风上海徐闻南极村文昌,2
2_97,台风摩羯超强台风海口江东新区江东的海防林全毁了今天是参与清障的第天看着齐刷刷倒地的树木想恢复正常但心有余而力不足对于城里的你来说只不过是停了几天水电街道过段时间就会恢复如初但对于村里的农民种植的企业生产的企业来说是横在眼前巨大的沟壑困难,2
2_98,守望相助共克时艰台风魔蝎 海口 ​,2
2_99,人类在自然灾害面前太渺小了悲伤台风魔蝎 ​,2
2_100,台风摩羯过后万幸的是一家人在一起‍‍​,2
2_101,来看看台风摩羯过境后的海南实况自日凌晨起海南各地降雨量已逐渐变小街上四处可以看到树木倒伏广告牌灯牌散落的景象更有居民反映家中窗户阳台等受灾严重分享一下你所在的区域台风过境后的实况吧[抱抱] ​,2
2_102,日前住房城乡建设部协调中国城市规划设计研究院中国城市建设研究院广州市林业园林局等单位选派的技术专家对琼山区的古树名木倒伏处置情况开展技术指导确定该区古树名木抢救方案,2
2_103,目前菲律宾大范围降雨基本停止但灾区搜救工作还在进行仍有大片区域处于道路和通信中断的状态吕宋岛全岛连续三天停工停按前几年惯例潭美这个台风名字基本锁定要被菲律宾提出除名申请了,2
2_104,这次台风来势汹汹破坏力极强给人们带来了巨大的威胁和损失​,2
2_105,昨天的海口被台风虐惨了今早一看到处都是一片狼藉居民家里的阳台被吹掉家具啥的全被卷下去了真不敢想当时躲在家里的人得多害怕,2
2_106,早上七点多就被暴雨吵醒再也睡不着一直关注着杜苏芮风向直到看着一步步向我们而来朋友小力第一次经历台风昨晚还在嫌弃泉州人民是不是大惊小怪了结果上午被她刚租进去的新房子那一排推拉窗抖动到吓得躲进厨房,2
2_107,这是台风过后第二天拍的也就是昨天上午多个小时的失联海大终于恢复水电和信号从以往的关注各地新闻成了亲历者真真切切体会到了自然的巨大破坏力好在大家都平安这一切没有想象的那么糟风暴过后那刻恢复通信那刻真的超级感动感谢自己感谢一起抵御灾难的所有人,2
2_108,你们都还好吗停水停电没网络过上野人生活街边都是倒下的树玻璃渣很危险心疼我小岛级台风摩羯太可怕了,2
2_109,经过一晚台风的肆虐街道上满目疮痍,2
2_110,台风过后走出家门起初大家都还是好奇越走越触目惊心每天都会走过的街道已经是满目疮痍只能呆呆地望着不知道说什么不知道做什么仿佛熟悉的某种东西突然消失了只有身在其中的人才能感同身受,2
2_111,台风过后的福州城今天图再次霸屏了图中下凹处是一家餐馆筷子豪情详图,2
2_112,莫兰蒂的破坏力现在回想都还后怕,2
2_113,希望大家都能明白一件事情封窗换窗不是小事门窗是属于建筑类项目跟安全有关很多人都听不进去这次的台风应该让很多人都清醒了一些吧不要随意买窗换窗不要不重视封窗这并不是说要让你多花多少钱你买的起码要在配置标准范围之内要达到最基本的安全标准那怎么样能达到安全标准呢实际上就是产品安装辅料这三点不是要大家去多花钱而是在安全标准下找便宜的买如果只去买便宜的而不在乎他的安全性那就会有很大的安全隐患就像在家里装了定时炸弹一样请大家给我几分钟时间认真看完这篇文章,2
2_114,一场台风暴雨后的深圳一片狼藉树倒的倒车都压扁了,2
2_115,海医的风雨操场,2
2_116,想太多了级台风防护网也给你吹烂了,2
2_117,海南还没从摩羯的重创中缓过神来潭美又带来了十年一遇的洪涝图片是海南琼海今日的景象而眼下康妮又形成了超级台风直奔台湾而去和以往相同的是台风带来的灾难依旧无法引起广泛关注但不同的是这次台风接连侵袭的受灾程度是史无前例的,2
2_118,电线杆都折了太严重了,2
2_119,据一天木头了[大哭],2
2_120,在年的开头我们西藏会遭遇如此天灾西藏相对于我国其他地方而言较为落后高寒缺氧定日的条件更差震中平均海拔四千四百多米那里的气温更低基层条件艰苦医疗水平落后灾后救援工作难度大但是咱们的人民子弟兵医务人员等克服重重困难以最快的速度赶赴灾情现场展开救援为挽救人民群众生命财产安全而前赴后继鞠躬尽瘁正所谓天灾无情人有情致敬最可爱的人,2
2_121,在距离我这么近的地方发生了这场地震我终是没有勇气用多难兴邦来安慰自己安慰别人祈愿国泰民安灾区人民尽早走出困境我们携手共进,2
2_122,曼德勒在地震中倒塌的房子非常多老城区的房子年代久远有的甚至能追溯到百年前的英殖民时期我们在街上看几乎找不到完好无损的房子最轻的也要墙壁开裂,2
2_123,倒成一滩砖瓦的房子原本是家名叫金木姐的早餐店半个多月前我们第一次到曼德勒就是在这里吃的第一顿饭这家店原本有两层厨房在二楼涂着黄香楝的店员跑上跑下端上了我们在缅甸吃过最正宗的云南菜没想到再来时看到的却是废墟了,2
2_124,最热闹的曼德勒变成了一个荒城死的死伤的伤逃的逃失踪的失踪政府还号令晚上点以后不准救援,2
2_125,黄衣服这是我们国家公羊救援队吗,2
2_126,没有巨大的响声没有天旋地转什么都听不到世界仿佛静止了我本能地往后跑抱住我媳妇整个身子被水冲击着瑞丽市财富广场瑞江路号精功眼镜老板葛照岚回忆起地震时的场景有种劫后余生的庆幸感,2
2_127,月日记者来到瑞丽市财富广场只见广场已被封锁检查公安消防人员正在现场值守碎砂泥瓷砖水泥砖洒满一地人们正在施工建设围栏禁止行人入内,2
2_128,葛照岚在瑞丽做眼镜生意年经历了多次地震而这次是最危险的一次地震发生时他吓得愣在当场头脑一片空白百米高的水倾倒而下时人们的奔跑和呼喊声才让他回过神来他冲过去抱着妻子被水冲了出去所幸没有受伤,2
2_129,店里进了很多水他回过神来看到一女子倒在地上被砂石击伤交警和救护车及时赶到将伤者拉走随后消防公安等救援力量也迅速来到现场开展抢险救援工作人们也被撤离到安全的地方大家渐渐平复了情绪,2
2_130,云南德宏震感强烈瑞丽市财富中心现场​​​,2
2_131,短短几分钟一场大风一场雨小区里有一家前侧阳光房直接掀起来从楼顶翻过去了砸了后面的车子房子满地狼藉,2
2_132,北京正经历级以上超强阵风海淀朝阳丰台等区直接沦陷大风把树都吹倒车都砸了抢险队连夜奋战宝子们听劝咱先在家蹲着安全比啥都重要,2
2_133,家乡水灾大家帮忙传播下,2
2_134,台风杜芮苏没吹来风但下了几个小时的暴雨福州又变湖州了多个城区内涝福建省康复医院省二人民医院也成了湖只能划船‍进出此刻安全健康最重要,2
2_135,福清人的不眠之夜抗洪抢险第一线看着水一点一点漫上来真的是在侥幸和恐惧的边缘疯狂试探把乐器和电子产品第一时间做了转移累瘫半条命,2
2_136,一觉起来到处都被淹了福建暴雨福建三明,2
2_137,受海葵影响福建福清遭受暴雨袭击多处发生水灾泡水车随处可见友友们咋看,2
2_138,暴雨我的城市下雨了泡水车日常生活中的浪漫瞬间,2
2_139,近日福州遭遇了台风海葵带来的暴雨袭击这场暴雨造成了城市多处积水交通受到严重影响许多市民的生活也受到了不同程度的影响在这场暴雨中有一栋楼的多层楼梯被淹没水流从高处倾泻而下形成了一道道瀑布,2
2_140,这场暴雨不仅给人们的生活带来了不便也对城市的排水系统提出了挑战在未来的城市规划中应该加强对排水系统的建设和维护提高城市的防洪能力同时市民也应该加强自我保护意识遇到暴雨天气时要注意安全减少不必要的出行,2
2_141,景区都关闭了学校停课非必要不要外出还在武夷山的姐妹千万记得安全第一,2
2_142,感受一下福建的大洪灾愿平安,2
2_143,宏路这里损坏极其严重,2
2_144,愿所有人都平安,2
2_145,一觉醒来福清被淹了我的神啊昨晚是多大的雨啊,2
2_146,半夜被大雨惊醒日一大早赶赴宝鸡现场报道被洪水冲刷的宝鸡触目惊心人民公园片区成了泽国紧急做完报道赶赴凤县石鸭子村又一次让我震惊水电网路全断徒步挺进灾区核心现场百年不遇的大水十几分钟就可以摧毁一个村庄,2
2_147,我号下午出门给娃买药看到这一幕我哭了内心特别复杂生活了年的地方全是泥土河里车子到处都是全部变成了废铁给娃说小动物被淹了娃伤心的很亲戚家一楼全部被淹我家离石坝河隔了一个村可以说特别幸运了,2
2_148,强降雨导致武平县多个乡镇的山体出现滑坡大量土石冲入居民区和道路造成房屋倒塌道路中断农田被淹等严重灾情在灾害发生后武平县迅速启动应急预案组织公安消防医疗等多支救援队伍赶赴现场开展抢险救灾工作救援人员冒着暴雨和山体滑坡的危险全力搜救失踪人员并转移安置受灾群众,2
2_149,太恐怖了全都被淹了,2
2_150,点之前家庭群里不断传来外甥女发来的视频视频中大雨如注端午节那天小猫捞石螺的地方已经淹没在水中出村的必经之路也已被洪水覆盖农田的一半已经消失不见,2
2_151,丰台小清河桥本身车流不大桥面北边一半长期被当地居民当作停车场所以虽然掉下去几辆车但是没有造成人员伤亡,2
2_152,桥面上那三辆车的车主现在有多尴尬来的时候好好的结果回不去了,2
2_153,百年一遇的洪水安徽黄山四天遇两次,2
2_154,我就是安徽黄山的你们看我们村,2
2_155,因春季暴雨引发严重洪灾,2
2_156,洪水过后惨不忍睹,2
2_157,路已经过不了了希望大家平安,2
2_158,祈求一切平安韶关洪水广东韶关或发生超年一遇洪水,2
2_159,老家昨晚多毫米降雨量路段冲毁村里人员都失联一整天了据说还在暴雨都不知道今晚过后明天会是什么情况,2
2_160,洪水过后到处是满目疮痍再也找不回我记忆里的泗水西坑村小时候玩的溪流早已在几年前的洪水中被毁经过这次的洪水更是面目全非庆幸的是村民都没事,2
2_161,特大洪水冲垮了我们镇北部大部分村庄连南磜镇政府一楼都被浸了圩镇曾经铺好的柏油路都已经冲得没剩多少镇村干部和各单位以及外省外市的支援力量已经奋斗了一个星期希望能早日恢复正常的生活秩序现在很多村民小组还停水停电没信号,2
