Index,Text,Label
0_39,台风离去雨也停了出门溜达发现三四个掉下来的鸟窝还有碎掉的鸟蛋小鸟没家了另外发现了一地造型奇特的果子有认识的吗,0
0_40,看刚拍到的台风后的晚霞太震撼了简直美出了天际,0
0_41,我瞅图书馆旁边的石榴树好久了一场台风全没有辣,0
0_42,南通｜台风后的南通城,0
0_43,台风过后地上掉了很多果实在路面上映着积水就很好看好看归好看希望台风快快结束希望台风过后气温就降下来吧真的好热,0
0_44,台风后虽然这场景环卫阿姨们很头疼但是你别说还挺有意境,0
0_45,台风后的华强城路口今天的云真的很干净,0
0_46,台风摩羯登录酒店沙滩封了一天半晚上就听见外面呜呜地刮风第二天下午不再下雨沙滩开放我们抓紧机会第一时间冲到沙滩开始赶海,0
0_47,台风带来了很多大海的礼物这真的是赶得最爽的一次海了,0
0_48,风浪还是很大我们没让小宝靠近两个大人也是离得比较远主意安全问题也一直有酒店的工作人员和海边巡警过来提醒,0
0_49,这是亚龙湾你住哪个酒店都可以沙滩共享但是我们是因为遇到了台风所以才能捡到这么多哦,0
0_50,台风摩羯走后大家打算去哪看第一场晚霞,0
0_51,台风后的晚霞永远不会腻每次都不一样,0
0_52,台风带来了伤害也带来了梦一般的天空,0
0_53,山上一个人都没有爱心树也被吹变形了树叶吹的满地都是不过很喜欢这种雾蒙蒙的感觉,0
0_54,台风后的山路好浪漫好幽静哦虽然台风天不适合立马出去但是真的好看,0
0_55,台风天的广州菜市场与往日一样的热闹还更加凉爽了,0
0_56,台风过后文昌淇水湾网红椰子树现状,0
0_57,台风天暴雨过后的清晨略显安静舒服这二个星期似乎对想恢复到配速有了执念今天觉察到了就放松心情坚持下去保持平常心想想初心是多少配速也没那么重要了,0
0_58,和朋友的松山湖徒步从广州出发坐城际铁路至松山湖北站下车到起点时便开始徒步由于台风天松山湖部分位置不能进于是不走环湖路改走外面的大路后面回到环湖路上随时看到路上有很多踩单车的人虽然走的累但是和朋友立志把腿走断也要走完全程不打尽力局终于在晚上点多点搞掂人已经累的不成样子了～,0
0_59,夜跑是一个人的狂欢刮风下雨或孤单冷清又有什么关系我或许是深圳为数不多的在台风天暴雨天也会去深圳湾夜跑的人吧,0
0_60,北京八级大风刮出水晶天麻利儿去景山公园,0
0_61,早上醒来刷到您这个太美了犹豫了一下决定还是值得出来一下点半到的时候人还是很少的,0
0_62,台风后的后海,0
0_63,台风后的白塔寺的今天天儿太好了,0
0_64,台风过后昌平流村镇有点阿勒泰的感觉吧,0
0_65,台风吹出了极其美丽和干净的天空,0
0_66,台风要来超热超热超热啊啊啊啊,0
0_67,不下雨的台风天真是太好了无所事事的夏天午后,0
0_68,一些令人无比平静舒适的吹风live没有太阳没有雨还刮风的阴天我最爱的天气在东钱湖郭家峙村子里散步几乎每个通往湖边的小路尽头都能看到拴在岸边摇摇晃晃的小木船,0
0_69,海口台风前的绝美晚霞,0
0_70,下班吃饱饭后去海边散步每天的天空都不相同红色橙色粉色蓝色百看不厌夕阳落下余晖久久未散,0
0_71,台风前的深圳湾有好看的云天气很闷热走在海边的时候却意外地有很大的风天上的云在光影里变换着颜色月亮也格外圆不想待在家里的时候即使是出来散步也能合上圆环,0
0_72,台风后的深圳湾公园,0
0_73,台风会带来坏天气但也总能带来惊喜,0
0_74,台风过后总有惊喜,0
0_75,阴天太适合去海边了吹吹海风散散步被拴住的气球我是真的想给他剪掉不是,0
0_76,台风前的日落果然不会出错希望明后天登录的摩羯不要太凶残,0
0_77,马上号台风生成这个周末的大雨逃不过了今天趁着台风天来之前去跑个公里依旧是热的喘不过气来后半程真的很想放弃还好有跑步搭子带着往前,0
0_78,台风天前的日出应该很好看吧走我们去看日出走啊真五点出发去城市阳台中途下过雨但是还是坚信能见到天空很多云可是是五颜六色的很美又很浩瀚的感觉,0
0_79,台风天也要坚持跑步啊突然间下大雨回家了拉伸完才发现没关跑步记时,0
0_80,昨晚出去戴家巷散步凉风习习特别舒服不过回到家里还是有点小热早晨睡到七点半醒来窗外稀里哗啦下大雨啦,0
0_81,现在开始狂风了家人们你们听到了么,0
0_82,大风大雨到深圳了,0
0_83,下雨台风buff叠满,0
0_84,风起云涌,0
0_85,深圳今年首个全市大风黄色和暴雨黄色预警信号上午还可见阳光下午就狂风暴雨深圳的朋友一定注意安全,0
0_86,台风前的晚霞总是那么美没想到抬头还能看见月华,0
0_87,深圳｜谁没事台风天去逛欢乐港湾呀是我,0
0_88,台风摩羯带来恶魔的礼物粉紫色火烧云,0
0_89,级的台风摩羯云层很厚很高像天堑山脉连绵不绝这场晚霞真的是恶魔的礼物,0
0_90,台风即将过境恰恰台风雷暴雨以先天色常最是醉人,0
0_91,台风天下的深中通道暂时多云偶尔零星小雨深中通道跨海沿途风景好壮观不知道较场尾天气如何呢,0
0_92,台风过境后江苏有多通透‼一眼看尽苏锡常,0
0_93,贝碧嘉过后的无锡朝霞,0
0_94,中秋假期的第二天无锡基本上受到台风直接影响产生狂风暴雨灾害严重但到第三天中秋节这天的清晨台风主体已经远离外围云系就产生了朝霞可惜底层黑云太多挡住了很大一部分但看东方底部的一线光还是能感受到台风之后的通透,0
0_95,台风过后的无锡朝霞,0
0_96,昨天台风影响今天宝界山公园封了鼋头渚方向封了绕了一大圈到幸福水库结果山路上太多的树木被吹到拦住去路根本没法继续只好撤退,0
0_97,台风天的傍晚真的太美啦日落后每一秒都有新的景色不得不感叹大自然的鬼斧神工台风无锡不知道有没有好奇台风名字怎么来的,0
0_98,无锡太湖傍晚偶遇台风贝碧嘉,0
0_99,中秋来无锡和台风撞了个正着有一说一这个贝碧嘉真的有点东西的这里已经下了快一天的雨了而且我们房间在楼,0
0_100,苏州台风天这应该是今天凌晨的金鸡海吧,0
0_101,苏州台风金鸡湖变成了唯美浪漫的金鸡海,0
0_102,今天逛完诚品书店顺道来月光码头吹吹风三天的台风暴雨让金鸡湖的水位上升到了岸边就当看海了～,0
0_103,苏州今日点后所有景点都闭园了包括免费景点金鸡湖幸好今天去了几个园但是明日行程都要白费了贝碧嘉即将登陆,0
0_104,苏州是一点都不尊重台风的吗老苏州人我爸妈骑着电瓶车上班去了说也说不听娃很好奇台风一直说怎么还不来没有囤水囤菜囤了一堆零食早上通知菜场关门了外卖也停了,0
0_105,两个台风的间隙风起云涌的阊门最是红尘中一二等富贵风流之地,0
0_106,贝碧嘉登陆时为台风或强台风级登陆后继续西行白天台风中心将经过苏州全市均在级风圈内此次台风路径较为罕见风雨具有一定极端性需防范风暴潮叠加灾害影,0
0_107,台风过境看网上消息我家附近的小巷子似乎还淹了几条积水严重我一早从窗户探头看路面整体没有积水也没有看到树枝断裂的情况于是今早出门带傻狗散个步顺便看看稍远的周围怎么样了,0
0_108,台风已走又是阳光明媚的一天太阳晒着巨烫啊这天是完全没有降温的意思啊,0
0_109,台风天的天空好漂亮今天金金也给我拍了漂亮照片,0
0_110,台风约会,0
0_111,家人们台风来了你们小区还好吗我可是在小区里亲测了每一轮极端天气对小区质量那是相当满意才敢同小区置换,0
0_112,台风贝碧嘉来临前的苏州城金鸡湖别有一番宁静又奇妙的景象,0
0_113,座城市正严阵以待准备迎接台风的洗礼但此刻我们仍能享受这短暂的美好铭记这暴风雨前的宁静时刻让我们一起为苏州祈福愿它能平安度过这场风暴,0
0_114,这次台风宣传的很到位:演唱会取消全市园林闭园封山停运交通管制似乎从凌晨开始到明天将会是恐怖的一夜一天话说似乎也没影响过苏州每次都完美绕过充其量下场暴雨,0
0_115,从白天走到黑夜从帆船屋驿站号走到风之园驿站号中途又饿又累在李公堤吃了喜棠一家川菜店毛血旺实在太好吃了一端上来香味四溢鲜鲜辣辣能吃五碗饭牛肉丝和担担面也是美滋滋,0
0_116,吃完晚饭继续散步台风吹的我都快破碎了可是栈道上的蜘蛛网还纹丝不动怎么这么坚韧呀,0
0_117,苏州台风天的金鸡湖,0
0_118,吨的车子再加上快吨的我这点风不成问题,0
0_119,台风来临时云层中的水气会折射夕阳的光线使得天空呈现出粉红色如果你跟我一样即将身处台风中心那就老老实实的呆在家里陪着家人一起度过吧,0
0_120,愿台风立马消散阳澄湖蟹农们一起加油,0
0_121,从京都到苏州追逐硬刚级台风贝碧嘉,0
0_122,风之园金鸡驿苏州人自己的海滨旅游胜地台风天的大风吹得金鸡湖滚滚浪花走这个栈桥需要小心一点,0
0_123,金鸡驿就在旁边不远处适合天气好的时候下午四五点过来可以玩看帆船皮划艇桨板咖啡馆楼天台特别出片,0
0_124,苏州罕见台风过后西园寺里的小猫咪,0
0_125,苏州金鸡湖台风天假装在海滨度假,0
0_126,秋天到了台风过去了昨天的李公堤真的太舒服了湖边日落也好美,0
0_127,今年拍花的时候路过北寺塔还在惦记这颗柿子树去年还没有拍够没想到台风过境刮断了树枝去年的照片已成绝版了,0
0_128,台风过后中秋节沪苏杭或有史诗级朝霞‼,0
0_129,目前来看台风过后的号清晨上海苏州杭州都有可能出现史诗级朝霞并且还是在中秋节以及超级水晶天真的是buff拉满呀,0
0_130,台风来临前神秘色彩的苏州天空太爱了,0
0_131,台风来临前的天空变幻莫测爱惨了这大自然,0
0_132,台风来临前的天空美死了,0
0_133,台风后观赏虞山瀑布宝藏地无保留分享给你,0
0_134,常熟是风水宝地昨晚台风耍了一下威风今早悄悄地溜走了这次强台风依然给虞山带来了一场瀑布美景暴雨过后山间瀑布飞溅,0
0_135,估计受台风影响最近天气通透连着几天早上都可以在苏州拍到上海三件套虽然这已经不是啥新鲜事了但还是值得冲一下,0
0_136,台风来了仁恒海和云庭苏州买房买房攻略刚需买房楼市资讯,0
0_137,常熟虞山台风后毛栗子捡不完,0
0_138,台风过后虞山上满地都是掉落的毛栗子有家养的也有野外的由于风力的作用毛栗子纷纷从树上掉落下来无需像往常一样费力爬树或打树只需走在山间小道上便可以轻松地捡拾这些天然的收获,0
0_139,台风天保持优雅指南苏州狗狗们的经验分享,0
0_140,月中下旬拍的～台风刚过一天还好不是特别热是在姑苏一个免费的园林拍的,0
0_141,台风来之前空气清新能见度极佳天蓝水蓝感觉像到了大理洱海边正好今天人也不多在这里发呆一下午直到日落看了火烧云,0
0_142,台风过后苏州居然出现了火烧云,0
0_143,下午看sunsetbot上面预测今天的火烧云有这还犹豫什么赶紧带上相机冲湖心亭在那还遇到了老师陆启中又是学习的一天火烧云苏州晚霞机位苏州晚霞金鸡湖日落日落晚霞火烧云苏州台风台风来了学习日常今天的晚霞你拍到了吗[PK],0
0_144,苏州西山岛台风过后的日出,0
0_145,台风后追着去看的火烧云上海过去一脚油门的快乐安静的等待日出,0
0_146,是台风天也要出门吃的毓秀園吖～,0
0_147,路上差不多跑一天酒店观赏台风一天天气晴好出去玩两天年假周末还剩两天半返程然后又是新一轮的台风登陆没完没了的雨雨雨大概率又出不了一点门考虑了一下继续留在这里的性价比选择提前跑路,0
0_148,台风天理想避难所苏州福朋喜来登酒店很多设施不亚于正牌喜来登美哉酒廊品种不多但是很实在又是摆烂的一天,0
0_149,提前一周计划去苏州没想到遇到了本想着天气不好人应该不多但实际情况是除了偶尔的短暂挡挡三伏天特有的体感错峰错了个寂寞加上带娃出行舒适度,0
0_150,台风贝碧嘉影响苏州时段为日凌晨到白天影响时间只有天风大雨大安全第一建议广大市民一早不买菜非必要不外出尽量不点外卖,0
0_151,中秋假期的耦园人是真多啊哪怕预报台风即将到来其实今日天气下午还可以也没有下雨,0
0_152,专门记录这次在太湖边的痕迹因为美丽的景色也因为史上月登陆浙江的最强台风来临让这次行程有了更深的记忆,0
0_153,今天受台风影响一下午都在下大雨晚上吃完饭后走在小区里抬头看看天空发现云朵还是那么美万家灯火还是那么璀璨围绕着小区慢慢地走路真的很治愈,0
0_154,中秋假期无意远行在台风来之前和朋友赶了一场日出虽然因为两点睡四点起很是有一些疲惫但漫步到河边吹着潮湿的风坐在河滩边等待日出的感觉真好呀,0
0_155,苏州贝碧嘉台风茉莉花酒配台风早知道多买一些花酒很好喝又香不够喝啊啊,0
0_156,md本牛马的怨气请台风直接把狗资本家厂房吹走艹真贱啊,0
0_157,感谢台风普拉桑的馈赠南京今天的天空燃爆了,0
0_158,台风天我拍到了独一无二的壮丽南京,0
0_159,日落时分的金色阳光撒在金陵城中远方的天际线与近处的明城墙一起彰显出这古都的博大气象晚霞南京旅行台风杜苏芮南京拍照南京,0
0_160,纵有千般不愿贝碧嘉它还是要登陆今天一整天都充满着山雨欲来风满楼的感觉乌云密布风卷残叶如今晚上的天空更是让人看的心慌慌极端天气下的天空却另有一番妖艳的毁灭美学,0
0_161,夏末南京火烧云｜台风带来的礼物,0
0_162,经历一整个八月平平无奇的天气之后在月号教师节这一天收到台风的影响南京处于台风云的西侧边缘p迎来了九月的第一场晚霞,0
0_163,山里感受了一把南京小清迈的台风,0
0_164,几年前就想住的地方中秋订好的房间突然台风来袭硬头皮驱车一小时来到小清迈大风大雨的更有泰北有东南亚那味儿了落日餐厅变成了落雨餐厅别有一番风情,0
0_165,贝碧嘉临时造访原定月日的南京森林音乐会改至南京人民大会堂遂退票入住南京最高酒店紫峰洲际安然度过h台风,0
0_166,被台风普拉桑困住的高铁们,0
0_167,台风过境后的长江美的像大海是一夜的暴风雨换来的宁静坐公交路过长江大桥看到这么美丽的画面烦闷的心情短暂被治愈,0
0_168,台风后的天空｜雨过之后是个晴天,0
0_169,自贝碧嘉登陆从上海到南京这段路程时一直在实时跟上海和无锡小伙伴们沟通当地情况同时也在努力的为即将到来的做好充足准备,0
0_170,受台风胚胎W的外围高层云系影响月日傍晚江苏出现壮观晚霞不少地方的天空一度被染红和一般晚霞代表晴好天气不一样这个晚霞代表台风胚胎云系即将到来,0
0_171,月日台风后的南京现状看完再来,0
0_172,月日午后台风登陆前夕南京城上方云朵覆盖气势十足,0
0_173,这图明显是P的大楼不可能被风吹成这样如果被吹成这样那天上飘的就不是云而是人了‍地标建筑南京台风紫峰大厦,0
0_174,每年台风天我的无人机相机每天基本都是满电状态生怕错过任何一次晚霞图片是网友拍的我也想拍一个这样的,0
0_175,台风过后南京迎来了短暂的蓝天白云水晶天恰逢这个特殊的日子带着无人机来到了这个很早就想来的航拍机位图无人机起飞庄严的雨花台烈士陵园和远处的城市天际线一览无余烈士的英灵仿佛还在守卫这座美丽的金陵城这一幕无论是牺牲在反动派屠刀下的烈士还是为了保卫南京牺牲的国军将士都希望能看到一眼吧,0
0_176,级狂风的玄武湖宿命感拉满,0
0_177,这顿冒着台风去吃的饭—超值当他家就在大学城附近店里在二楼环境比较清幽门口的书柜和麋鹿拍出来就很好看~,0
0_178,在台风之后拍到了南京的进城之路,0
0_179,台风刚过虽然阵雨不断还是准备堵一下天气拍到进城之路的同时也看到了特别好看的云和晚霞,0
0_180,台风前去爬个楼,0
0_181,中秋节的石臼湖台风后的石臼湖公路,0
0_182,虽然台风下雨依旧抵挡不住俩娃看飞机的热情台风天带娃暴走南京的奇妙日记来啦～,0
0_183,月日台风过境之后黄昏时分的南京城科幻感的氛围拉满,0
0_184,经过周末台风的洗礼南京在周一终于迎来了水晶天这种拍照的大好时机自然不能错过于是选择来河西南京眼放飞了尘封已久的无人机无人机升起的时候看到河西这极致的蓝调内透只能说没白来没白来,0
0_185,静安嘉里香格里拉一整个灯火通明印象里就没见这么满过尤其今天还是最强台风天看来消费降级的只是你我啊,0
0_186,台风天的上海像极了伦敦,0
0_187,这个中秋节席卷江浙沪的贝碧嘉台风带走了月亮带走了快乐假期但是号台风过后预报会有世纪大烧而且由于台风会呈现超级水晶天期待表现,0
0_189,最近几天受到台风杜苏芮外围影响上海也开启了刮风下雨模式分享一张凌晨三点多拍摄于申华金融大厦的照片此时的上海风起云涌极度通透是当之无愧的魔都,0
0_190,上海台风｜贝碧嘉来袭前夜的紫色天空,0
0_191,台风贝碧嘉正在扩大增强它外围高层卷云迅速外扩铺满江浙沪在没有下雨的地方傍晚天空变成粉色紫色红色橙色等这是大台风即将到来的信号,0
0_192,台风暴雨也不得不通勤一小时上班的金融牛马,0
0_193,上海最近台风天真的狂风暴雨人归根结底是动物自然动物的属性都被磨没了鸟都知道下雨天不出来飞人究竟已经被异化成了什么,0
0_194,Air台风天抗风防水测试,0
0_195,一场台风把污了好几天的上海冲刷的干干净净带来了一场震撼的日出,0
0_196,台风没有带来大片的火烧云但是快速飘动的云层也带来了极致的视觉震撼,0
0_197,又一年台风季自忠路独美,0
0_198,精挑细选了一个台风天去迪士尼,0
0_199,救命我拍到了台风过后上海的高级水晶天,0
0_200,上海双子山台风天开放首日,0
0_201,台风后的徐汇滨江像宫崎骏的漫画,0
0_202,台风后的徐汇滨江像宫崎骏的漫画天上的云彩美轮美奂给人想象空间徐汇滨江也是懂松弛感的‍遛遛毛孩子吹吹江风看看江景,0
0_203,台风天也要来撸de串,0
0_204,晚上点起飞上海虹桥飞成都双流的航班在飞机上看到了台风来临前变幻莫测最美晚霞虹桥机场还在下着雨起飞时雾蒙蒙的乌云密布在乌云中飞行大概过了十几分钟后冲出云层晚霞从金灿灿到紫光的那段飞行过程眼前出现最美晚霞的那一刻真是一次特别值得的一次飞行记录,0
0_205,陪好朋友来乍浦路桥走走逛逛啦虽然今晚台风就要登陆了但是真的一点儿都没影响大家来citywalk的热情‍连着教堂和外滩源这一段路走下去,0
0_206,因为台风很失望很快下雨了到南京路小逛了一会就回酒店了住在上海火车站附近的铁路大厦挺好的价格实惠房间宽敞,0
0_207,台风影响下的一组杭州漫画云看看都是哪里,0
0_208,台风天的西湖,0
0_209,是谁还没看过台风天后的西湖一群文化素养不高的人纷纷词穷只能说美美美,0
0_210,台风后的西湖安静天空超级蓝仿佛被上帝洗干净了,0
0_211,台风天出门的勇气,0
0_212,西湖神州基地｜台风后的水晶天与壮丽朝霞,0
0_213,经历了一场强烈的台风后杭州迎来了清晨的水晶天我特意前往西湖神州基地只为一睹那令人心动的大朝霞清晨的空气格外清新阳光透过晨雾洒在湖面上闪烁着晶莹的光芒天边的云彩被染成了绚丽的橘红色层层叠叠仿佛一幅天然的油画,0
0_214,台风贝碧嘉过后的杭州西湖朝霞,0
0_215,台风带来了绝美的晚霞这大概也是近一个月以来西湖天空最出彩的一次朝霞期待下一次精彩出现,0
0_216,台风后拍的天通透的不得了,0
0_217,台风后的天空云在烧我第一次见台风前火烧云楼顶看夕阳我在杭州贝碧嘉,0
0_218,台风过后暴风雨席卷而去天空变得无比清澈蓝天白云带着洗尽铅华的感觉,0
0_219,台风走过留下的不仅是满目风光还有那份感恩与敬畏生活中有时需要经历风雨才能更好地欣赏风雨后的彩虹,0
0_220,广州台风后的天空,0
0_221,受台风外围影响空气中的脏东西被吹的一干二净今天能见度高达km紫外线强度极高这种天气就会出现这种漫画一样的蓝色天空和白云拍照非常出片这也是为啥有些人去沿海地区玩时拍的照片特别好看但是有些去去时就是灰灰的感觉台风蓝天白云,0
0_222,只要刮台风广州的空气立刻降到海岛标准天空也变得通透,0
0_223,瞬息万变的风雨云,0
0_224,反曙光条超级月亮|杭州台风后的天空,0
0_225,芽庄台风天|被神明打翻了调色盘,0
0_226,凌晨五点台风刚过境空气还湿漉漉的带着咸腥和泥土被翻搅过的气息芽庄的海岸线像一块刚被揉皱又试图展平的深紫绸缎以为会是无尽的灰,0
0_227,台风后的夜晚美得让人屏息,0
0_228,台风天的天空,0
0_229,台风后变幻莫测的天空颜色太丰富了,0
0_230,风过后的晚霞美到炸裂,0
0_231,台风过后风平浪静仿佛大自然在经历了一场狂风暴雨的洗礼后重归宁静与和谐,0
0_232,台风过后的天空天空如同被清洗过一般清澈蔚蓝也格外的温柔,0
0_233,月日台风走后天空又一次惊现炸裂晚霞,0
0_234,贝碧嘉台风洗礼后的漫画云朵,0
0_235,被台风凶猛摧残过的常州天空纯净湛蓝漫画云美得不像话大自然用它自己的方式在治愈昨天受到惊吓的人,0
0_236,杭州晚霞|台风后的调色盘天空听说傍晚市区下雨了把最后的晚霞留在了西边的临安,0
0_237,台风过后的晴天天气好到不行简直像提高曝光哈哈哈哈哈哈摄于号贝碧嘉路过以后的第二天世纪公园里天气真的很绝美,0
0_238,暴风雨过后的天空变得更加明亮白云都呈现出D感一切总会雨过天晴啦,0
0_239,台风天狂风暴雨后的橙色天空超级好看,0
0_240,台风过后的真的美到爆炸傍晚就被窗户外的光影吸引忍不住拿起手机记录下这一刻台风带走了连日的闷热留下一片清新的天空蓝得那么深邃那么透明仿佛可以洗净心灵的尘埃光芒万丈每一缕阳光都像是大自然的恩赐温暖而不刺眼,0
0_241,这就是台风后的奇迹吗让人忍不住感叹自然界的力量是如此神奇和壮观在这场自然的洗礼后我感受到了一种从未有过的宁静与和谐,0
0_242,分享给大家也许你们的城市台风过后也有这样一片令人心动的天空呢,0
0_243,中秋回家遇到了台风估计树倒了把电缆压坏了小区晚上停电于是八点就睡了凌晨醒过来发现有人叫我起床去看日出于是凌晨四点半爬起来去湿地公园看了日出不得不说贡湖湾湿地公园真的是日出最佳观景位,0
0_244,中秋台风后西湖北山街的日出朝霞太美啦‼,0
0_245,台风后的日出朝霞真的太美了当云朵一片一片被染红当太阳冲破地平面真的被震撼到这可能就是自然送我门的礼物吧大家中秋节快乐,0
0_246,风过后七都的天空第一次在家里能看到这么多的星星一闪一闪亮晶晶如此透亮如此闪耀,0
0_247,昨天台风真的剧烈好多树连根拔起而今天晴空万里白云如棉花糖真是美,0
0_248,你也跟我一样感受到了吗今年第一号台风要来了不过在海南但今天的福州天上的云朵特别饱满找不到什么形容词就是觉得好看风也挺大的热浪滚滚昨晚好像地震了是也不是,0
0_249,月日福州的台风天空,0
0_250,台风后的福利啊那坨大白云好美啊蓝天白云下西湖美的像动漫去了西湖这么多次第一次看到如此西湖,0
0_251,台风送给天空的见面礼,0
0_252,台风天的晚霞美到无法形容,0
0_253,台风天之后的积雨云也太好看了吧,0
0_254,东江美成天空之镜宝子们答应我台风过后一定要立刻马上冲去惠州水东街的沿江路好吗昨天还是闷到窒息的蒸笼模式今天直接上演惠州蓝MAX版震撼到失语,0
0_255,台风蝴蝶像给天空狠狠洗了个澡一丝杂质都没有是那种深邃的宝石蓝又带着雨后独有的清透感像打翻的蓝墨水晕染在巨大的画布上蓝到像假的是漫画里才有的颜色吧,0
0_256,受台风影响这几天的天空真的很好看,0
0_257,台风格美为香港带来了极美的晚霞,0
0_258,台风蓝调天空是另一片海洋,0
0_259,听说一号台风已经形成台风来临前和过境后总是能遇到干净又通透的天空雨已经滴落深圳的高温总算可以降一降了,0
0_260,玉环傍晚的台风天气凉爽,0
0_261,昨晚雷电交加狂风暴雨外面的噼里啪啦的世界末日般今早醒来ohmygod好通透好干净空气里久违的泥土芬芳风凉飕飕好舒服快走了半个多小时每一片树叶感觉都发着光世界好干净昨晚是大洗特洗了呢,0
